AcquireX Precursor Intensities,DDA Precursor Intensities,Log Ax,Log DDA
9815146.00,1178774.88,6.99,6.07
1632378.50,832755.31,6.21,5.92
891478.31,1021712.44,5.95,6.01
418827.53,2998609.75,5.62,6.48
630308.88,1365114.63,5.80,6.14
3248897.00,1065531.25,6.51,6.03
573535.75,874585.50,5.76,5.94
441694.75,1123912.13,5.65,6.05
688891.88,4856804.50,5.84,6.69
2816629.00,1067449.25,6.45,6.03
943426.75,1009608.63,5.97,6.00
623143.63,669315.88,5.79,5.83
2308510.75,701810.31,6.36,5.85
1591209.00,3650187.25,6.20,6.56
1511635.63,2127656.00,6.18,6.33
5178157.50,1365352.88,6.71,6.14
1226274.63,454881.22,6.09,5.66
1162117.38,752263.88,6.07,5.88
326121.34,1783366.75,5.51,6.25
1187023.50,1675055.13,6.07,6.22
4786746.00,1572983.25,6.68,6.20
3425332.75,1181367.63,6.53,6.07
1199698.75,1201087.25,6.08,6.08
16384384.00,3968965.25,7.21,6.60
1118418.63,2224063.25,6.05,6.35
4012599.00,925856.25,6.60,5.97
1454912.38,557225.38,6.16,5.75
1113565.88,737116.94,6.05,5.87
2385253.25,74214272.00,6.38,7.87
1157970.38,1034041.38,6.06,6.01
3810295.50,1029481.00,6.58,6.01
2094281.88,691025.75,6.32,5.84
1083788.75,747126.38,6.03,5.87
624087.81,83618264.00,5.80,7.92
1803785.38,1179018.00,6.26,6.07
1039085.94,940261.38,6.02,5.97
622845.69,687680.63,5.79,5.84
564388.25,702046.38,5.75,5.85
527796.13,6156130.00,5.72,6.79
407971.38,3213625.50,5.61,6.51
663945.00,3064445.00,5.82,6.49
604841.81,1630830.88,5.78,6.21
1061247.00,944742.75,6.03,5.98
264336.16,11063382.00,5.42,7.04
531341.94,3857457.00,5.73,6.59
504961.53,2090174.75,5.70,6.32
949518.38,1595595.38,5.98,6.20
943333.31,927031.81,5.97,5.97
180093.69,2469757.50,5.26,6.39
995511.69,1087122.75,6.00,6.04
6386228.50,864451.25,6.81,5.94
598672.44,693675.69,5.78,5.84
1498902.38,838966.19,6.18,5.92
446188.25,4547612.50,5.65,6.66
1109192.50,2141729.00,6.05,6.33
738351.25,1047859.56,5.87,6.02
657876.88,722062.25,5.82,5.86
656134.25,1274400.88,5.82,6.11
619215.63,3489864.75,5.79,6.54
607936.31,1802417.50,5.78,6.26
1432591.38,1389174.88,6.16,6.14
760571.94,990969.44,5.88,6.00
381603.16,893080.25,5.58,5.95
185587.06,1800104.38,5.27,6.26
945454.44,1660950.50,5.98,6.22
3114537.50,992572.50,6.49,6.00
1409209.13,825699.88,6.15,5.92
598845.81,931399.56,5.78,5.97
6637343.00,4262925.00,6.82,6.63
869666.38,2172553.25,5.94,6.34
3688673.25,1733757.63,6.57,6.24
2440004.50,1150536.13,6.39,6.06
849775.31,825718.50,5.93,5.92
200368.61,49348000.00,5.30,7.69
2833210.50,1198486.63,6.45,6.08
1880674.63,1104817.00,6.27,6.04
1039970.50,575403.50,6.02,5.76
796303.19,865717.19,5.90,5.94
486807.56,50045108.00,5.69,7.70
957653.94,1032741.56,5.98,6.01
1065178.63,970857.88,6.03,5.99
756225.88,619974.19,5.88,5.79
399251.41,904123.63,5.60,5.96
182811.27,3667783.75,5.26,6.56
473612.13,1121946.63,5.68,6.05
556723.06,1011454.00,5.75,6.00
369335.34,798479.13,5.57,5.90
1076388.88,842122.88,6.03,5.93
337892.38,6210070.00,5.53,6.79
481013.47,2816105.50,5.68,6.45
611682.13,1687910.38,5.79,6.23
443831.00,1492755.75,5.65,6.17
391186.50,1192613.75,5.59,6.08
416013.72,2219771.75,5.62,6.35
4318392.50,1980012.63,6.64,6.30
1075977.63,1339307.00,6.03,6.13
627639.44,684147.75,5.80,5.84
2530845.25,1021951.75,6.40,6.01
205423.53,5382747.50,5.31,6.73
490941.72,4004703.00,5.69,6.60
2040115.63,1008423.69,6.31,6.00
1161242.13,840829.06,6.06,5.92
1110464.13,920981.94,6.05,5.96
426702.16,4800770.50,5.63,6.68
1104775.00,2288223.75,6.04,6.36
1294467.38,2071982.75,6.11,6.32
572818.56,493274.31,5.76,5.69
1070247.50,944368.63,6.03,5.98
469493.00,1831631.50,5.67,6.26
1532714.63,1620076.38,6.19,6.21
9118284.00,1504297.38,6.96,6.18
964215.19,1450056.25,5.98,6.16
1037231.94,1099385.50,6.02,6.04
728121.63,4253203.50,5.86,6.63
1181092.75,2454549.50,6.07,6.39
5222837.50,1002801.63,6.72,6.00
946260.81,982809.31,5.98,5.99
928625.81,1111259.00,5.97,6.05
394641.66,39345512.00,5.60,7.59
1371902.38,1773607.13,6.14,6.25
6332063.00,1518993.13,6.80,6.18
761807.06,1108278.38,5.88,6.04
38811804.00,1296128.75,7.59,6.11
1856016.88,40418036.00,6.27,7.61
1159101.25,1242078.00,6.06,6.09
950780.19,1100588.38,5.98,6.04
1753328.25,554462.94,6.24,5.74
931774.88,1120369.75,5.97,6.05
718962.75,1166262.75,5.86,6.07
575683.13,1149082.38,5.76,6.06
582473.63,914654.69,5.77,5.96
553111.94,884348.50,5.74,5.95
962950.38,1109510.00,5.98,6.05
259676.25,5799913.00,5.41,6.76
1139642.75,4240952.00,6.06,6.63
720125.13,2717818.50,5.86,6.43
593987.63,4863253.50,5.77,6.69
1365412.75,1160553.38,6.14,6.06
226507.17,2670655.25,5.36,6.43
1004641.94,1976417.88,6.00,6.30
1191930.13,1537065.13,6.08,6.19
2338861.25,1025291.44,6.37,6.01
911353.00,1208034.88,5.96,6.08
181334.36,2523627.25,5.26,6.40
452882.84,2109793.50,5.66,6.32
1068917.88,1798772.75,6.03,6.25
783411.94,1127574.88,5.89,6.05
735876.75,1562792.75,5.87,6.19
315586.63,4009117.25,5.50,6.60
755827.38,1451190.00,5.88,6.16
660059.50,1343539.38,5.82,6.13
1376099.88,653768.94,6.14,5.82
659963.06,1542437.38,5.82,6.19
334986.22,1931422.13,5.53,6.29
718998.63,1522427.63,5.86,6.18
664714.00,1286584.13,5.82,6.11
569759.56,626725.06,5.76,5.80
597004.56,1325058.63,5.78,6.12
222273.84,4053934.50,5.35,6.61
393556.09,2172403.25,5.60,6.34
1250621.00,1898981.50,6.10,6.28
809525.56,1478762.00,5.91,6.17
750469.69,1371689.88,5.88,6.14
302769.88,41623480.00,5.48,7.62
1480934.50,2063527.88,6.17,6.31
1124424.38,1985006.00,6.05,6.30
985754.94,979616.25,5.99,5.99
723111.75,945107.56,5.86,5.98
373460.78,40103828.00,5.57,7.60
727576.75,1988446.00,5.86,6.30
1146683.88,1663531.13,6.06,6.22
649830.44,627814.19,5.81,5.80
594291.31,1371059.63,5.77,6.14
293455.97,3230875.50,5.47,6.51
351818.69,3018732.25,5.55,6.48
672251.56,1351969.50,5.83,6.13
524174.19,1189800.50,5.72,6.08
413965.72,1744225.50,5.62,6.24
387554.19,7299491.00,5.59,6.86
662299.63,6299544.50,5.82,6.80
506514.34,1734254.50,5.70,6.24
623129.13,1709283.38,5.79,6.23
596550.81,1643026.88,5.78,6.22
217734.73,18002654.00,5.34,7.26
433849.88,14151493.00,5.64,7.15
1866792.38,3647367.50,6.27,6.56
425067.63,3037531.00,5.63,6.48
1282887.88,2338337.00,6.11,6.37
289860.03,4914797.00,5.46,6.69
796471.50,2204598.25,5.90,6.34
1358901.63,1978728.13,6.13,6.30
1263347.63,1645209.63,6.10,6.22
665287.44,3343322.25,5.82,6.52
342683.59,11057976.00,5.53,7.04
555738.00,4046274.75,5.74,6.61
1382996.38,3167512.75,6.14,6.50
526499.81,1039298.13,5.72,6.02
1581214.88,2168283.75,6.20,6.34
655622.56,2531748.00,5.82,6.40
757589.44,2007298.00,5.88,6.30
4404301.00,1738840.00,6.64,6.24
639486.31,1719633.38,5.81,6.24
535886.31,1698186.88,5.73,6.23
335077.19,4142495.25,5.53,6.62
922500.38,1661452.75,5.96,6.22
2738185.00,1622905.25,6.44,6.21
1389695.13,1387785.63,6.14,6.14
775197.19,1437202.25,5.89,6.16
452154.03,33634228.00,5.66,7.53
612185.69,1885030.50,5.79,6.28
731803.94,1705985.38,5.86,6.23
572399.63,999015.63,5.76,6.00
566072.31,1658666.25,5.75,6.22
459295.50,39167916.00,5.66,7.59
527103.81,2079736.50,5.72,6.32
685464.63,1488698.63,5.84,6.17
424513.13,1079639.38,5.63,6.03
413627.66,1231822.75,5.62,6.09
391291.13,5139825.00,5.59,6.71
501881.56,2418800.00,5.70,6.38
1020124.13,1523051.88,6.01,6.18
460598.06,509453.13,5.66,5.71
443436.38,1218766.38,5.65,6.09
337941.56,3029903.00,5.53,6.48
406339.81,2069636.25,5.61,6.32
596496.56,1575502.13,5.78,6.20
501596.34,910617.31,5.70,5.96
557722.38,1214377.75,5.75,6.08
297829.56,8592452.00,5.47,6.93
532979.38,4273323.00,5.73,6.63
361652.56,1899600.38,5.56,6.28
441107.97,1026694.00,5.64,6.01
424828.88,1095906.13,5.63,6.04
402421.88,6483258.50,5.60,6.81
427471.91,4890760.50,5.63,6.69
862537.69,2801770.75,5.94,6.45
594566.13,1002180.81,5.77,6.00
372149.66,1053178.63,5.57,6.02
484635.81,4629970.00,5.69,6.67
506135.50,2980735.75,5.70,6.47
1087200.00,2001952.00,6.04,6.30
1254471.50,456365.75,6.10,5.66
469983.94,1820423.13,5.67,6.26
369935.34,4065651.50,5.57,6.61
364008.13,2866743.50,5.56,6.46
2181958.75,2173299.75,6.34,6.34
1263984.50,974091.50,6.10,5.99
749462.50,1239264.38,5.87,6.09
473583.44,3151384.50,5.68,6.50
455238.38,2774350.75,5.66,6.44
1670124.25,1613687.38,6.22,6.21
1301094.25,1200034.25,6.11,6.08
362933.88,1025270.38,5.56,6.01
199711.83,12509381.00,5.30,7.10
3046982.25,1031264.56,6.48,6.01
908509.38,1006476.63,5.96,6.00
846174.75,941342.19,5.93,5.97
77061.36,1293342.13,4.89,6.11
736828.13,16161585.00,5.87,7.21
391337.72,2093665.75,5.59,6.32
533740.19,1960237.75,5.73,6.29
506396.22,1151895.25,5.70,6.06
313850.03,1680199.88,5.50,6.23
716273.13,1821660.50,5.86,6.26
965676.00,1475516.75,5.98,6.17
611904.88,1353779.88,5.79,6.13
539467.81,962430.00,5.73,5.98
497245.44,944030.56,5.70,5.97
391749.56,3429173.50,5.59,6.54
448880.75,1663356.75,5.65,6.22
540355.88,1580129.25,5.73,6.20
388793.06,771465.00,5.59,5.89
186741.75,895747.75,5.27,5.95
475719.13,7951611.50,5.68,6.90
551233.19,1461751.75,5.74,6.16
476283.56,915902.00,5.68,5.96
437689.69,861409.06,5.64,5.94
390087.84,874583.50,5.59,5.94
531388.19,7266125.00,5.73,6.86
1082067.50,4676610.00,6.03,6.67
417304.94,976975.31,5.62,5.99
366941.75,781839.88,5.56,5.89
288736.75,1155527.88,5.46,6.06
515097.00,4894374.00,5.71,6.69
1228729.63,2202922.75,6.09,6.34
800243.44,1114286.25,5.90,6.05
449076.25,865265.81,5.65,5.94
361680.72,1015827.25,5.56,6.01
498512.34,9607247.00,5.70,6.98
5228505.50,3432083.00,6.72,6.54
454478.22,2079845.25,5.66,6.32
403285.63,1659897.00,5.61,6.22
210313.11,1271125.13,5.32,6.10
325212.91,3485306.00,5.51,6.54
4447596.00,1857782.75,6.65,6.27
502157.53,1219442.63,5.70,6.09
1590739.25,1214984.00,6.20,6.08
217725.55,1142959.75,5.34,6.06
540512.38,1548809.88,5.73,6.19
1660374.50,1368966.00,6.22,6.14
667569.13,1139905.13,5.82,6.06
578553.31,591163.94,5.76,5.77
222723.13,1128125.63,5.35,6.05
586189.69,1765867.13,5.77,6.25
543616.31,1050017.00,5.74,6.02
381359.44,972442.63,5.58,5.99
833704.75,915011.75,5.92,5.96
333752.69,1110217.63,5.52,6.05
963168.19,2047316.13,5.98,6.31
1084733.25,1822116.13,6.04,6.26
939071.31,1807847.88,5.97,6.26
910384.38,1576073.88,5.96,6.20
683921.38,1109740.75,5.84,6.05
749884.56,2919421.50,5.87,6.47
459039.03,1046891.06,5.66,6.02
568621.94,989722.19,5.75,6.00
564559.25,935503.50,5.75,5.97
531261.19,940934.13,5.73,5.97
711190.19,7080591.00,5.85,6.85
375435.31,2229265.50,5.57,6.35
686400.81,1734481.50,5.84,6.24
668549.63,1729712.63,5.83,6.24
477973.00,1054660.75,5.68,6.02
562651.25,4269948.50,5.75,6.63
453816.94,898112.75,5.66,5.95
648751.50,856593.38,5.81,5.93
545892.31,420478.56,5.74,5.62
348769.84,1355302.25,5.54,6.13
627636.25,5276523.00,5.80,6.72
1610809.13,4802693.00,6.21,6.68
720958.56,2673309.25,5.86,6.43
491323.59,1231988.63,5.69,6.09
364211.19,2350003.25,5.56,6.37
455192.66,3923220.75,5.66,6.59
788011.50,3305289.75,5.90,6.52
550810.06,2122387.75,5.74,6.33
494376.66,1741614.88,5.69,6.24
341086.59,1840405.63,5.53,6.26
536181.31,3187319.25,5.73,6.50
462532.63,1850115.88,5.67,6.27
428451.03,1757005.50,5.63,6.24
423622.81,1559172.63,5.63,6.19
361717.63,1622644.13,5.56,6.21
841777.81,1789334.63,5.93,6.25
28345122.00,1373126.63,7.45,6.14
2831449.50,1371379.38,6.45,6.14
510245.34,1268168.75,5.71,6.10
369435.78,1136884.38,5.57,6.06
503775.34,1314233.75,5.70,6.12
1232518.13,1305174.00,6.09,6.12
396238.91,1208071.50,5.60,6.08
439054.28,957225.50,5.64,5.98
372174.59,1202424.75,5.57,6.08
454197.81,1899269.50,5.66,6.28
988940.44,1163404.50,6.00,6.07
982686.00,1162221.88,5.99,6.07
538271.88,867297.56,5.73,5.94
469175.22,935499.75,5.67,5.97
382686.03,5169521.00,5.58,6.71
395105.59,2126401.00,5.60,6.33
847788.25,2092390.88,5.93,6.32
818864.69,1729310.38,5.91,6.24
455169.25,1560055.38,5.66,6.19
445586.84,11703176.00,5.65,7.07
550813.38,2839908.50,5.74,6.45
360482.38,1577774.88,5.56,6.20
357401.75,1476049.63,5.55,6.17
257567.47,1268157.88,5.41,6.10
470629.34,3329486.50,5.67,6.52
432483.44,1881254.38,5.64,6.27
671223.00,1824014.00,5.83,6.26
619490.75,1491595.00,5.79,6.17
600348.44,1056782.88,5.78,6.02
412223.09,6292776.50,5.62,6.80
944348.38,3192524.50,5.98,6.50
741076.69,1550185.75,5.87,6.19
2299631.00,738348.06,6.36,5.87
450731.97,1070830.63,5.65,6.03
358087.44,4752676.00,5.55,6.68
554574.06,3611353.50,5.74,6.56
473342.31,3479899.50,5.68,6.54
409939.22,715332.94,5.61,5.85
349210.88,2144872.50,5.54,6.33
494803.38,3318339.50,5.69,6.52
439947.44,1790844.38,5.64,6.25
434587.22,1419301.75,5.64,6.15
890719.94,1278909.38,5.95,6.11
192801.27,3193003.75,5.29,6.50
362392.72,2014625.88,5.56,6.30
16938098.00,1877827.75,7.23,6.27
576342.88,1228843.50,5.76,6.09
463150.00,675327.25,5.67,5.83
329891.25,1414422.88,5.52,6.15
1074749.13,1450907.63,6.03,6.16
532897.75,1311279.75,5.73,6.12
3206235.25,1144769.13,6.51,6.06
328900.53,680079.56,5.52,5.83
390785.22,960454.50,5.59,5.98
1013636.44,2493576.75,6.01,6.40
631543.25,1202003.13,5.80,6.08
578690.56,947411.56,5.76,5.98
1131217.00,896431.63,6.05,5.95
621936.94,2040219.50,5.79,6.31
696749.81,1794110.25,5.84,6.25
501067.53,1226590.50,5.70,6.09
1155055.63,973957.88,6.06,5.99
158870.52,826327.63,5.20,5.92
361194.53,1478437.50,5.56,6.17
536628.63,3273587.25,5.73,6.52
879540.25,1936966.13,5.94,6.29
614430.19,1850736.75,5.79,6.27
398650.81,1330512.88,5.60,6.12
407574.34,1424910.13,5.61,6.15
377043.31,7831707.50,5.58,6.89
320642.06,3764583.50,5.51,6.58
287033.44,3102104.50,5.46,6.49
300158.78,492547.78,5.48,5.69
324542.81,1523429.00,5.51,6.18
550921.38,1373034.88,5.74,6.14
488626.88,1274262.25,5.69,6.11
452502.28,1150344.25,5.66,6.06
259957.94,1123577.00,5.41,6.05
590383.88,1392551.25,5.77,6.14
454532.94,103537280.00,5.66,8.02
62278.58,1505554.38,4.79,6.18
342188.81,1282094.75,5.53,6.11
209428.52,1034421.88,5.32,6.01
668302.13,1258863.38,5.82,6.10
693243.06,26194676.00,5.84,7.42
563273.06,4222324.50,5.75,6.63
342380.75,3651104.50,5.53,6.56
519695.78,3071948.50,5.72,6.49
27645328.00,1906741.38,7.44,6.28
288785.88,8315851.00,5.46,6.92
282932.19,5887508.00,5.45,6.77
263200.88,5261321.50,5.42,6.72
604121.44,972240.88,5.78,5.99
379008.97,1164240.88,5.58,6.07
348889.31,1978165.38,5.54,6.30
339594.97,1857630.75,5.53,6.27
316065.34,1258046.38,5.50,6.10
1016123.94,359509.19,6.01,5.56
417188.25,1155688.75,5.62,6.06
2220465.00,2219643.25,6.35,6.35
2568322.25,1536473.00,6.41,6.19
661583.88,1143702.13,5.82,6.06
553425.25,968631.56,5.74,5.99
340055.97,929000.44,5.53,5.97
521920.38,32400148.00,5.72,7.51
451913.06,14456293.00,5.66,7.16
1214379.38,1858498.13,6.08,6.27
554693.81,1195267.38,5.74,6.08
842478.44,1238551.00,5.93,6.09
429184.72,4004781.50,5.63,6.60
410048.28,2560951.00,5.61,6.41
292970.78,1252648.75,5.47,6.10
230050.98,1015943.94,5.36,6.01
706458.63,1189489.63,5.85,6.08
137177.88,10991082.00,5.14,7.04
242485.09,6099246.00,5.38,6.79
1066320.88,1883665.75,6.03,6.28
877724.38,1819770.50,5.94,6.26
562798.38,1296808.88,5.75,6.11
488658.94,5519100.00,5.69,6.74
307456.22,1490632.13,5.49,6.17
478902.28,1367745.63,5.68,6.14
410544.53,1165798.00,5.61,6.07
385677.38,1275029.63,5.59,6.11
441245.22,49718804.00,5.64,7.70
494682.19,7455637.00,5.69,6.87
1669199.38,2099656.75,6.22,6.32
604333.44,1045554.38,5.78,6.02
556927.69,1467089.88,5.75,6.17
397502.00,15458369.00,5.60,7.19
449951.53,2197226.00,5.65,6.34
422121.75,1762265.75,5.63,6.25
384064.69,1206040.88,5.58,6.08
367455.66,1181085.50,5.57,6.07
318887.38,3970137.25,5.50,6.60
435109.81,3760778.50,5.64,6.58
1102584.13,3387661.00,6.04,6.53
381302.50,3164322.25,5.58,6.50
385487.66,1706239.63,5.59,6.23
136918.33,3337387.50,5.14,6.52
653524.75,2723181.00,5.82,6.44
419045.50,1499531.25,5.62,6.18
4532532.00,1306825.25,6.66,6.12
1817454.88,1148196.38,6.26,6.06
349514.78,7751163.50,5.54,6.89
767435.38,2128962.75,5.89,6.33
561011.38,1872875.50,5.75,6.27
542540.44,819280.69,5.73,5.91
521013.31,1164077.38,5.72,6.07
1213288.75,45274096.00,6.08,7.66
608939.50,1894805.50,5.78,6.28
407976.22,1441988.75,5.61,6.16
646288.69,1087432.63,5.81,6.04
608997.50,1264636.38,5.78,6.10
579394.56,18164146.00,5.76,7.26
547346.06,2711776.75,5.74,6.43
837527.13,2246528.00,5.92,6.35
389027.25,1788842.88,5.59,6.25
383438.19,1412829.25,5.58,6.15
585833.06,9653402.00,5.77,6.98
436879.31,4488889.00,5.64,6.65
413002.56,1518098.13,5.62,6.18
387986.19,1091490.25,5.59,6.04
366954.47,1445982.88,5.56,6.16
398240.47,8098344.00,5.60,6.91
373452.97,1963099.88,5.57,6.29
401332.41,1605202.75,5.60,6.21
578668.00,815487.25,5.76,5.91
444385.69,1906677.38,5.65,6.28
298966.81,45280452.00,5.48,7.66
335132.31,1381502.00,5.53,6.14
558304.75,1370530.00,5.75,6.14
211305.58,3357314.75,5.32,6.53
348517.47,3137458.00,5.54,6.50
357280.72,11272264.00,5.55,7.05
391754.38,8998427.00,5.59,6.95
541019.19,4322716.50,5.73,6.64
697877.94,3919807.00,5.84,6.59
498052.78,3535337.25,5.70,6.55
845750.38,3686027.75,5.93,6.57
535474.06,3166287.00,5.73,6.50
1019995.75,2717669.00,6.01,6.43
482408.59,2690391.50,5.68,6.43
511677.22,2218012.25,5.71,6.35
488290.25,3710142.00,5.69,6.57
366380.31,3275361.25,5.56,6.52
486856.66,3119360.00,5.69,6.49
371071.38,724376.06,5.57,5.86
3176216.75,2405708.00,6.50,6.38
72738.59,3098444.75,4.86,6.49
824092.50,2199285.00,5.92,6.34
387115.09,2197184.00,5.59,6.34
457260.78,964058.94,5.66,5.98
1345598.25,2857736.25,6.13,6.46
349710.47,19526448.00,5.54,7.29
538380.19,7617125.50,5.73,6.88
1012981.31,2220956.00,6.01,6.35
1012869.50,1333894.88,6.01,6.13
946544.13,2794125.75,5.98,6.45
745354.00,7593816.00,5.87,6.88
836233.88,2175845.25,5.92,6.34
700236.13,2030113.75,5.85,6.31
616942.50,2007530.88,5.79,6.30
571356.63,2617868.00,5.76,6.42
9239258.00,38846960.00,6.97,7.59
1004983.06,14906854.00,6.00,7.17
955676.31,4634710.00,5.98,6.67
773455.06,2182305.50,5.89,6.34
659056.75,1959769.88,5.82,6.29
439876.34,9690206.00,5.64,6.99
644046.81,5953681.00,5.81,6.77
637719.38,1921639.25,5.80,6.28
582278.94,665727.81,5.77,5.82
553256.56,2177011.00,5.74,6.34
475497.97,39168436.00,5.68,7.59
648051.00,9151140.00,5.81,6.96
552134.19,1928944.38,5.74,6.29
535307.69,1818656.50,5.73,6.26
464604.53,2951223.00,5.67,6.47
666365.06,11897825.00,5.82,7.08
660131.81,4880169.00,5.82,6.69
731262.38,3906837.25,5.86,6.59
588607.31,3273014.25,5.77,6.51
585766.88,2172287.50,5.77,6.34
199936.23,8041045.00,5.30,6.91
561829.63,3470747.00,5.75,6.54
1066920.75,2572214.00,6.03,6.41
2907546.75,1601268.88,6.46,6.20
470186.94,2033258.88,5.67,6.31
279941.81,3890274.00,5.45,6.59
1484450.88,3722577.00,6.17,6.57
746468.69,2983537.00,5.87,6.47
450707.84,878059.25,5.65,5.94
442991.97,2980089.75,5.65,6.47
316432.72,20488776.00,5.50,7.31
430274.63,15163370.00,5.63,7.18
376096.59,3352437.00,5.58,6.53
356492.72,2788852.75,5.55,6.45
610072.69,3591159.25,5.79,6.56
310365.50,46015812.00,5.49,7.66
536278.38,21842304.00,5.73,7.34
560501.00,15164722.00,5.75,7.18
551943.81,1764662.50,5.74,6.25
428538.19,3690919.25,5.63,6.57
284404.25,31448754.00,5.45,7.50
417941.41,6245100.50,5.62,6.80
396617.31,4385198.00,5.60,6.64
1634617.63,1871122.38,6.21,6.27
1087505.25,2242477.25,6.04,6.35
336206.59,213150400.00,5.53,8.33
911104.06,15551992.00,5.96,7.19
791198.38,2194872.50,5.90,6.34
781671.38,2109447.00,5.89,6.32
523031.00,3768428.00,5.72,6.58
467725.03,79439440.00,5.67,7.90
500070.44,10952655.00,5.70,7.04
412017.25,2912313.75,5.61,6.46
511913.16,2244909.25,5.71,6.35
307128.50,2637358.50,5.49,6.42
147261.20,54759772.00,5.17,7.74
346971.56,5357884.50,5.54,6.73
542099.69,2478222.50,5.73,6.39
407687.31,2356746.50,5.61,6.37
682321.81,2066208.25,5.83,6.32
628723.75,6423661.50,5.80,6.81
459446.16,3447506.25,5.66,6.54
670421.38,2536782.75,5.83,6.40
405923.28,2049889.88,5.61,6.31
362957.78,2568334.75,5.56,6.41
123509.24,7421755.50,5.09,6.87
301257.22,2991513.25,5.48,6.48
1018816.75,2154081.25,6.01,6.33
411147.59,1951504.38,5.61,6.29
358423.56,1876642.63,5.55,6.27
285253.63,6603053.50,5.46,6.82
472098.66,3295153.50,5.67,6.52
794260.31,2899968.75,5.90,6.46
532503.94,1353746.50,5.73,6.13
1942799.50,2198028.75,6.29,6.34
1272248.88,38305224.00,6.10,7.58
517129.69,24916862.00,5.71,7.40
469526.81,3621397.75,5.67,6.56
527683.13,1776162.50,5.72,6.25
509085.78,3027615.00,5.71,6.48
301576.38,41319924.00,5.48,7.62
508064.47,8143262.00,5.71,6.91
448881.13,5054200.00,5.65,6.70
395968.97,2600539.50,5.60,6.42
327227.75,3274586.50,5.51,6.52
277947.00,127299544.00,5.44,8.10
425325.41,64462184.00,5.63,7.81
397935.88,18065836.00,5.60,7.26
377016.72,15218568.00,5.58,7.18
1486252.50,14392873.00,6.17,7.16
260865.70,108044040.00,5.42,8.03
450893.75,39903216.00,5.65,7.60
426698.00,5017010.50,5.63,6.70
829349.31,3747897.50,5.92,6.57
799396.63,4612049.00,5.90,6.66
153973.63,41734948.00,5.19,7.62
762044.44,20913956.00,5.88,7.32
1024690.19,6641069.50,6.01,6.82
730991.81,1701889.50,5.86,6.23
699281.25,3289316.00,5.84,6.52
697540.81,17300758.00,5.84,7.24
766804.63,3696162.50,5.88,6.57
808609.75,3257850.25,5.91,6.51
664842.44,2798664.00,5.82,6.45
534622.25,3183499.25,5.73,6.50
349874.63,8925420.00,5.54,6.95
482804.53,4355018.50,5.68,6.64
969521.81,3155889.75,5.99,6.50
777507.75,1792062.75,5.89,6.25
713774.44,3832197.50,5.85,6.58
417934.94,2540952.75,5.62,6.40
1259404.63,2512623.75,6.10,6.40
1151216.75,2487607.00,6.06,6.40
717103.00,1510338.63,5.86,6.18
693388.75,3518445.00,5.84,6.55
366961.69,6953747.50,5.56,6.84
919002.75,3959555.00,5.96,6.60
922972.00,3166914.75,5.97,6.50
618297.31,2546729.25,5.79,6.41
600557.50,5867062.50,5.78,6.77
164262.59,19777814.00,5.22,7.30
920021.94,6212711.50,5.96,6.79
390604.50,3770192.00,5.59,6.58
3890185.00,3677650.00,6.59,6.57
785466.19,4876158.50,5.90,6.69
190467.39,11651635.00,5.28,7.07
395261.13,4910777.50,5.60,6.69
812234.31,4418839.50,5.91,6.65
685717.63,2908675.75,5.84,6.46
652162.38,3675584.75,5.81,6.57
194932.70,20834306.00,5.29,7.32
494929.69,4737192.00,5.69,6.68
350645.97,3674063.25,5.54,6.57
470972.78,1448132.00,5.67,6.16
431144.31,3921980.50,5.63,6.59
140370.80,59035408.00,5.15,7.77
474746.50,52850932.00,5.68,7.72
1356872.63,26726230.00,6.13,7.43
446816.88,10251629.00,5.65,7.01
415881.84,9649628.00,5.62,6.98
319204.13,27053718.00,5.50,7.43
425790.81,17162466.00,5.63,7.23
1154342.63,7291834.00,6.06,6.86
900321.88,4687323.00,5.95,6.67
737067.06,4375024.50,5.87,6.64
300604.34,21188174.00,5.48,7.33
686249.81,4875283.50,5.84,6.69
1538103.75,3534063.00,6.19,6.55
1066888.25,2587846.00,6.03,6.41
1051405.50,4712571.50,6.02,6.67
308137.16,4539798.50,5.49,6.66
379207.78,4344441.00,5.58,6.64
337794.75,3497092.50,5.53,6.54
332237.09,1725135.13,5.52,6.24
409502.16,4146067.50,5.61,6.62
1037544.75,4845207.50,6.02,6.69
558513.44,4208413.50,5.75,6.62
1091425.13,4113867.25,6.04,6.61
1596784.00,1942056.88,6.20,6.29
506044.84,3427872.50,5.70,6.54
421903.31,26068286.00,5.63,7.42
1171108.75,8229661.50,6.07,6.92
1998486.50,3236536.50,6.30,6.51
913144.00,1647544.88,5.96,6.22
721309.69,3048993.75,5.86,6.48
281021.78,19336388.00,5.45,7.29
